TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
f_f001953,대항해수욕장 캠핑장,0,5,N,,,2,,,대항리,,,,,3,15000,
f_f001964,통영비치캐슬호텔,1,1,Y,,,4,,더케이교직원나라,서울 종로구 창경궁로 117,서울 종로구 인의동 112-1,3005008.0,1111015700.0,2023-05-25 17:40,1,75000,통영비치캐슬 호텔 앤 리조트
f_f001964,통영비치캐슬호텔,2,1,Y,,,4,,주식회사 통영비치캐슬호텔,경남 통영시 평인일주로 486-1,경남 통영시 평림동 812,3333043.0,4822011200.0,2023-05-28 17:03,1,20000,
f_f002023,솔게스트하우스,0,7,Y,,,1,,,862-3,,,,,4,420000,
f_f002026,라한셀렉트 경주,1,1,Y,,,1,,주식회사라한호텔경주,경북 경주시 보문로 338,경북 경주시 신평동 477-2,3305021.0,4713013600.0,2023-05-30 15:45,1,161000,
f_f002079,인무인텔,0,2,Y,,,1,,,경남 밀양시 부북면 무안로 771,경남 밀양시 부북면 제대리 1,,,,4,25000,
f_f002085,호텔야자 포항여객터미널점,1,2,Y,,,2,,호텔야자 포항여객터미널점,경북 포항시 북구 삼호로 162,경북 포항시 북구 항구동 17-279,3304014.0,4711311300.0,2023-05-28 16:55,3,100000,
f_f002092,연화문호텔 영덕,0,1,Y,,,2,,,경북 영덕군 남정면 동해대로 3472,,,,,4,400000,
f_f002106,더샵모텔,0,2,Y,,,2,,,경남 통영시 광도면 죽림5로 39,경남 통영시 광도면 죽림리 1571-39,,,,1,40000,
f_f002113,태양장모텔,1,2,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-05-25 00:00,3,20610,경주 노서동 태양장
f_f002124,센텀프리미어호텔,1,1,Y,,,2,,(주)티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007.0,1168010700.0,2023-05-26 00:00,1,141000,[해운대구]센텀프리미어호텔
f_f002125,자라호텔,1,1,Y,,,3,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-05-30 12:24,3,100000,마산 ZARA호텔 
f_f002532,한화리조트 평창,1,4,Y,,,5,,한화호텔앤드리조트(주)/평창,강원특별자치도 평창군 봉평면 태기로 228-33,,3228037.0,5176034025.0,2023-06-10 10:56,1,61000,
f_f002562,소낭구펜션,0,6,Y,,,4,,,경남 거제시 일운면 마전1길 83,,,,,5,240000,
f_f002566,대구공항,0,11,N,,,1,,,시청로202번길 30-12 202호,,,,,4,0,
f_f002566,보잉호텔,1,2,Y,,,1,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-06-04 11:21,1,50000,대구 대구공항 보잉
f_f002679,프래밀리풀빌라호텔,1,1,Y,,,2,,주식회사 지마켓,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,3122010.0,1168010100.0,2023-05-30 10:32,1,157000,"숙박세일 경남호텔 거제 프래밀리 풀빌라 앤 호텔(거제,통영,고성)"
f_f002688,보나트리호텔,1,1,Y,,,1,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-06-05 10:00,1,30000,숙박비
f_f002693,더잭슨나인스호텔,0,1,Y,,,1,,,강원 춘천시 중앙로 193,강원 춘천시 근화동 265-1,,,,4,90250,
f_f002717,소노캄 거제,1,4,Y,,,5,,11번가,서울 중구 한강대로 416,서울 중구 남대문로5가 541,2005005.0,1114011800.0,2023-06-01 00:22,1,128200,소노캄 거제
f_f002780,아델,1,1,Y,,,3,,㈜야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-05-30 00:00,1,100000,경주 호텔 아델
f_f002829,통영꽃담펜션,0,3,Y,,,2,,,경남 통영시 광도면 창포길 6-18,경남 통영시 광도면 덕포리 738,,,,1,79000,
f_f002829,호텔동방,0,1,Y,,,2,,,경남 진주시 논개길 103,경남 진주시 옥봉동 803-4,,,,1,81900,
f_f002837,라메르호텔,1,2,Y,,,3,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-05-31 11:56,3,106000,강릉 경포대 라메르 호텔 
f_f002837,라카이샌드파인,1,3,Y,,,3,,(주)승산,강원특별자치도 강릉시 해안로 536,,3220050.0,5115013800.0,2023-06-06 10:07,1,125000,
f_f002852,라마다호텔&스위트 평창,0,1,Y,,,4,,,강원특별자치도 평창군 대관령면 오목길 107,강원특별자치도 평창군 대관령면 횡계리 245-66,,,,1,262000,
f_f002910,릴리게스트하우스,1,7,Y,,,3,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-05-16 16:35,1,90000,포항 릴리호텔게스트하우스
f_f002915,세인트존스호텔,0,1,Y,,,2,,,강원 강릉시 창해로 307,강원 강릉시 강문동 1-1,,,,1,61427,
f_f002932,어반서티호텔,0,1,Y,,,3,,,강원 춘천시 중앙로 193,강원 춘천시 근화동 265-1,,,,1,80000,
f_f002947,브라운도트 진하해수욕장점,0,2,Y,,,2,,,울산 울주군 서생면 진하8길 15-11,울산 울주군 서생면 진하리 72-4,,,,1,50000,
f_f002955,파인웨이브펜션,0,3,Y,,,2,,,경북 포항시 남구 구룡포읍 동해안로 4482,경북 포항시 남구 구룡포읍 하정리 623-1,,,,1,279650,
f_f002974,인제스피디움,1,1,Y,,,1,,(주)인제스피디움,경기 용인시 처인구 남사읍 봉무로153번길 79,경기 용인시 처인구 남사읍 북리 634-1,4409448.0,4146125922.0,2023-06-10 21:22,1,76000,
f_f002976,로데스풀빌라펜션,1,3,Y,,,5,,(주)여기어때컴퍼니 ,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-05-24 00:00,1,300000,양양 로데스 풀빌라
f_f003214,친지집,0,3,N,,,3,,,,,,,,4,0,
f_f003391,빈스70호텔,0,2,Y,,,2,,,부산 사상구 사상로211번길 56,부산 사상구 괘법동 527-37,,,,1,20000,
f_f003918,학동애펜션,1,3,Y,,,4,,아고다,,,,,2023-07-05 00:00,1,90147,Geoje Hakdong Pension
f_f003965,크라운하버호텔 부산,0,1,Y,,,1,,,부산 중구 중앙대로 114,부산 중구 중앙동4가 83-1,,,,1,63969,
f_f004009,가가펜션,1,3,Y,,,2,,포항 가가펜션,경북 포항시 북구 청하면 해안로2308번길 91,경북 포항시 북구 청하면 월포리 92-74,4712801.0,4711332026.0,2023-06-03 00:00,1,80000,숙박비
f_f004044,마론호텔,0,1,Y,,,2,,,부산 중구 광복로67번길 12,부산 중구 광복동2가 2-81,,,,5,89200,
f_f004172,도도펜션,1,3,Y,,,3,,도도보노 펜션,경북 경주시 외동읍 진현신계길 80-9,경북 경주시 외동읍 신계리 798-8,4716111.0,4713025935.0,2023-07-30 15:26,3,290000,숙박비
f_f004300,다인펜션,1,3,Y,,,6,,삼척다인스파펜션,강원특별자치도 삼척시 삼척로 4246-23,강원특별자치도 삼척시 오분동 1-17,3224019.0,5123012200.0,2023-05-12 13:18,1,330000,[오션뷰스파/넷플릭스]301호
f_f004382,하늘산바다,1,11,Y,,,4,,에어비앤비,,,,,2023-07-15 00:00,1,490702,하늘산바다-숙박비
f_f004425,리센오션파크속초,1,1,Y,,,2,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-07-10 00:07,1,65000,[반짝특가-Late C/O
f_f004454,상주장호스텔,1,3,Y,,,2,,주식회사 온다,서울 강남구 테헤란로83길 49,서울 강남구 삼성동 152-69,4166762.0,1168010500.0,2023-07-06 23:55,1,71990,전면객실- 숙박비
f_f004460,신라스테이 서부산,1,1,Y,,,2,,신라스테이,부산 강서구 명지국제7로 38,부산 강서구 명지동 3595-1,3350867.0,2644010400.0,2023-07-15 14:53,1,140000,숙박비
f_f004486,투헤븐호텔,1,2,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-07-23 22:18,1,47500,호텔 투헤븐 부산 송도 
f_f004543,힐스토리풀빌라펜션,1,3,Y,,,3,,(주)티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007.0,1168010700.0,2023-06-27 00:00,1,139100,거제 힐스토리 키즈 풀빌라 숙박권
f_f004543,힐스토리풀빌라펜션,2,3,Y,,,3,,힐스토리,경남 거제시 하청면 하청3길 66-32,경남 거제시 하청면 하청리 89-1,4811707.0,4831038024.0,2023-07-14 15:52,1,50000,
f_f004563,소노캄 거제,1,4,Y,,,4,,소노 호텔&리조트,서울 송파구 법원로 135,서울 송파구 문정동 641-3,3350849.0,1171010800.0,2023-07-31 00:00,1,255000,숙박비
f_f004658,비오스펜션,1,3,Y,,,4,,,,,,,2023-07-08 00:00,1,159000,로얄 vip301 숙박비
f_f004668,봄하우스펜션,0,3,Y,,,8,,,경남 거제시 일운면 지세포3길 69-23,경남 거제시 일운면 지세포리 1180-1,,,,1,456000,
f_f004670,라마다호텔 속초,1,1,Y,,,3,,주식회사 속초오션호텔,강원특별자치도 속초시 대포항희망길 106,강원특별자치도 속초시 대포동 939,4469296.0,5121011000.0,2023-07-30 15:19,1,333540,숙박비
f_f004700,속초휘테,1,7,Y,,,1,,네이버파이낸셜주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021.0,4113510300.0,2023-07-17 00:00,1,40000,여성전용 도미토리룸 102호
f_f004712,호텔앙코르,1,1,Y,,,3,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-07-10 10:30,3,70000,특실(더블+싱글) - 넷플릭스
f_f004728,커스텀호텔,0,1,Y,,,3,,,울산 남구 삼산로383번길 6-10,울산 남구 삼산동 218-2,,,,1,80000,
f_f004736,호텔휴,1,1,Y,,,3,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-07-05 08:26,1,75000,통영 호텔 휴
f_f004804,오션투유리조트 속초설악비치 호텔앤콘도,0,4,Y,,,5,,,강원특별자치도 고성군 죽왕면 삼포해변길 9,강원특별자치도 고성군 죽왕면 삼포리 243-13,,,,1,220000,
f_f004926,한화리조트 설악쏘라노,1,4,Y,,,4,,한화호텔앤드리조트(주),강원특별자치도 속초시 미시령로2983번길 111,강원특별자치도 속초시 장사동 24-1,4469063.0,5121011300.0,2023-08-07 00:00,3,88500,
f_f004927,아스트로펜션,0,3,Y,,,5,,,경남 통영시 용남면 연기길 170,,,,,5,630000,
f_f004983,넘버25 홍천IC점,1,2,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-07-25 00:17,1,80000,홍천 넘버25 홍천IC점
f_f005000,리센오션파크속초,0,1,Y,,,3,,,강원특별자치도 속초시 해오름로 167,강원특별자치도 속초시 조양동 1464-4,,,,1,189642,
f_f005025,남해스포츠파크호텔,0,1,Y,,,2,,,경남 남해군 서면 스포츠파크길 73,경남 남해군 서면 서상리 1182-9,,,,1,130000,
f_f005026,지오파인트리,0,4,Y,,,1,,,강원특별자치도 양양군 현북면 동해대로 1579-25,,,,,2,240000,
f_f005072,또와르키즈풀빌라,0,3,Y,,,6,,,경남 거제시 장목면 율천두모로 154-47,경남 거제시 장목면 관포리 113-2,,,,3,280000,
f_f005087,설흘재,0,6,Y,,,3,,,경남 남해군 남면 남면로679번길 17-13,경남 남해군 남면 홍현리 901,,,,5,100000,
f_f005101,미류,1,3,Y,,,3,,미류펜션,경남 남해군 남면 남면로 240-35,경남 남해군 남면 홍현리 366-1,3343046.0,4884035023.0,2023-07-20 09:16,3,380000,숙박비
f_f005165,설리와카라반,1,5,Y,,,1,,설리와카라펜션,경남 남해군 남해읍 망운로 68,,3343013.0,4884025027.0,2023-08-10 00:00,3,230000,숙박비
f_f005175,속초아이파크스위트호텔앤레지던스,1,1,Y,,,2,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-07-27 16:37,1,120807,속초 아이파크스위트 호텔 앤 레지던스
f_f005277,그랜드엘시티레지던스,0,4,Y,,,3,,,부산 해운대구 달맞이길 30,부산 해운대구 중동 1829,,,,2,842000,
f_f005286,페리아902 키즈가족스파펜션,1,3,Y,,,4,,아고다,,,,,2023-07-21 12:37,1,181602,숙박비
f_f005286,페리아902 키즈가족스파펜션,2,3,Y,,,4,,페리아902오션뷰키즈가족펜션,강원특별자치도 강릉시 사천면 해안로 904-2,강원특별자치도 강릉시 사천면 방동리 112-6,3220050.0,5115036027.0,2023-08-15 14:55,1,15000,숙박비
f_f005335,씨크루즈호텔속초,1,1,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004.0,1168010500.0,2023-08-04 00:00,1,148823,썬라이즈호텔 속초
f_f005352,선녀펜션,0,3,Y,,,4,,,강원특별자치도 속초시 해오름로 73,강원특별자치도 속초시 대포동 664-9,,,,1,282000,
f_f005354,바다여울,1,3,Y,,,2,,장호항 펜션 바다여울,강원특별자치도 삼척시 근덕면 삼척로 2048-24,강원특별자치도 삼척시 근덕면 장호리 50,3224019.0,5123031034.0,2023-08-10 20:39,1,142500,숙박비
f_f005373,BLANC,0,3,Y,,,4,,,중앙로 497,,,,,5,410000,
f_f005375,더블루테라호텔,0,1,Y,,,4,,,강원특별자치도 속초시 동해대로 3920,강원특별자치도 속초시 조양동 1493-7,,,,1,121401,
f_f005375,더블루테라호텔,1,1,Y,,,4,,아고다,,,,,2023-08-06 00:00,1,121407,Hotel the Blue Terra
f_f005380,자자펜션,0,3,Y,,,3,,,강원특별자치도 속초시 중앙로416번길 1-1,강원특별자치도 속초시 장사동 618-3,,,,4,145000,
f_f005380,"자자펜션, 등대해수욕장",0,3,Y,,,3,,,강원특별자치도 속초시 중앙로416번길 1-1,,,,,4,0,
f_f005404,물멍스테이,1,3,Y,,,2,,물멍스테이,경남 남해군 미조면 미송로483번길 49,경남 남해군 미조면 송정리 1041-3,4829244.0,4884034021.0,2023-07-19 16:53,3,150000,숙박비
f_f005411,해운대블루스토리호텔,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-07-14 00:54,1,156750,해운대 블루스토리
f_f005461,웨스트포트,1,3,Y,,,2,,(주)타이드스퀘어 투어비스,서울 중구 남대문로 78,,3101001.0,1114012600.0,2023-08-06 00:00,3,310000,거제도 웨스트포트펜션(인피니티풀)
f_f005486,브라운도트호텔 강릉역점,1,1,Y,,,2,,강릉 브라운도트,강원특별자치도 강릉시 동부시장길 14,강원특별자치도 강릉시 옥천동 287-12,4460352.0,5115010900.0,2023-08-02 17:16,3,130000,스탠다드 1PC(70인치TV)
f_f005522,숙소 - 에어비앤비,1,11,Y,,,2,,에어비앤비,,,,,2023-07-28 12:45,1,142360,숙박비
f_f005534,루카스펜션,1,3,Y,,,1,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-08-01 10:01,1,169000,거제도 루카스펜션 
f_f005537,아스티호텔 부산,0,1,Y,,,2,,,부산 동구 중앙대로214번길 7-8,부산 동구 초량동 1201-1,,,,1,118000,
f_f005555,씨크루즈호텔속초,1,1,Y,,,4,,아고다,,,,,2023-08-13 00:00,1,574547,씨크루즈 호텔
f_f005568,타워더모스트광안오피스텔,1,11,Y,,,2,,에어비앤비,,,,,2023-08-03 16:00,1,127082,숙박비
f_f005706,에어비앤비,1,7,Y,,,2,,에어비앤비,,,,,2023-08-03 14:12,1,163990,숙박비
f_f005722,어반스테이 속초등대점,1,1,Y,,,2,,아고다,,,,,2023-05-10 20:34,1,105121,숙박비 
f_f005820,하운드호텔 연산,0,1,Y,,,2,,,부산 연제구 월드컵대로153번길 9,부산 연제구 연산동 1244-7,,,,1,72000,
f_f005826,지족리해,0,3,Y,,,2,,,경남 남해군 창선면 서부로 177-3,경남 남해군 창선면 지족리 544,,,,5,295000,
f_f006011,용화호텔,1,1,Y,,,3,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-08-04 21:20,1,100000,삼척용화호텔-숙박비
f_f006012,안단테펜션,0,3,Y,,,4,,,경남 남해군 삼동면 양화금로52번길 39,경남 남해군 삼동면 동천리 390-2,,,,4,409000,
f_f006040,팜비치리조텔,1,4,Y,,,2,,팜비치리조텔,경남 통영시 도남로 257-45,경남 통영시 도남동 201,3333003.0,4822011700.0,2023-08-19 15:54,1,90000,숙박비
f_f006152,청초한가,1,3,Y,,,4,,,,,,,2023-08-26 13:44,3,510000,숙박비
f_f006190,모나미펜션,1,3,Y,,,1,,모나미 펜션,경남 통영시 산양읍 산양일주로 538,경남 통영시 산양읍 신전리 289-2,3333014.0,4822025022.0,2023-08-19 00:00,1,133930,숙박비
f_f006202,해오름민박,0,8,N,,,2,,,경남 거제시 남부면 거제남서로 1027,경남 거제시 남부면 저구리 312-2,,,,5,50000,
f_f006204,라발스호텔,0,1,Y,,,2,,,부산 영도구 봉래나루로 82,부산 영도구 봉래동1가 29,,,,1,180000,
f_f006208,2월호텔 송도암남점,1,2,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-08-09 08:14,1,84000,부산 2월호텔 숙박비
f_f006217,디그니티호텔,0,1,Y,,,3,,,강원특별자치도 양양군 양양읍 일출로 159-5,,,,,1,241818,
f_f006256,비바체리조트,1,4,Y,,,2,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-08-10 10:15,3,160050,스위트 더블 커플룸 
f_f006515,힐링뷰펜션,1,3,Y,,,3,,아고다페이먼트코리아 유한회사,서울 중구 을지로 100,,3101006.0,1114010500.0,2023-07-31 10:23,1,240053,힐링 뷰 펜션 숙박비
f_f006535,펜션썬베이,1,3,Y,,,2,,양양 썬베이펜션,강원특별자치도 양양군 강현면 동해대로 3567,강원특별자치도 양양군 강현면 물치리 38,2000023.0,5183035025.0,2023-07-24 00:00,1,85000,숙박비
f_f006544,헤븐마크인속초,0,1,Y,,,2,,,강원특별자치도 속초시 영랑해안8길 11,강원특별자치도 속초시 영랑동 148-45,,,,1,124614,
f_f006600,바다빛무지개펜션,1,3,Y,,,4,,바다빛무지개펜션,강원특별자치도 양양군 현남면 매바위길 63,,4505068.0,5183034038.0,2023-06-30 00:00,1,370000,숙박비
f_f006623,신라스테이 서부산,1,1,Y,,,2,,주식회사 트립비토즈,서울 강남구 테헤란로 415,서울 강남구 삼성동 142-41,3122010.0,1168010500.0,2023-08-08 12:16,1,182875,신라스테이 서부산
f_f006676,스테이호스텔,1,2,Y,,,3,,스테이호스텔,강원특별자치도 속초시 설악금강대교로 193,강원특별자치도 속초시 동명동 466-46,3223027.0,5121010200.0,2023-08-16 10:59,1,120000,숙박비
f_f006712,속초아이파크스위트호텔앤레지던스,1,1,Y,,,2,,주식회사 트립토파즈,서울 강남구 논현로135길 48,서울 강남구 논현동 28-2,4166133.0,1168010800.0,,1,69000,
f_f006742,빙수네민박,1,8,Y,,,2,,,,,,,2023-08-11 23:01,3,140000,숙박비
f_f006747,아날로그스테이,1,3,Y,,,2,,아날로그스테이,경남 거제시 하청면 칠천로 275-3,경남 거제시 하청면 연구리 411-1,3337058.0,4831038028.0,2023-08-06 02:56,1,210000,숙박비
f_f006892,호텔콤마,1,2,Y,,,3,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-08-14 20:22,3,45000,부산 서면 콤마
f_f006904,해운대영무파라드호텔,0,1,Y,,,3,,,해운대해변로298번길 25,,,,,5,180000,
f_f006909,속초아이파크스위트호텔앤레지던스,1,1,Y,,,2,,㈜티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007.0,1168010700.0,2023-08-04 11:02,1,82890,시티뷰 스탠다드 트윈
f_f006911,더앤리조트,0,4,Y,,,3,,,강원특별자치도 양양군 현남면 개매길 260,강원특별자치도 양양군 현남면 전포매리 47-4,,,,2,167060,
f_f006922,통영 한산마리나호텔&리조트,1,4,Y,,,2,,(주)한산마리나,경남 통영시 산양읍 삼칭이해안길 820,,4799229.0,4822025021.0,2023-08-12 14:28,3,350000,
f_f007011,호텔어라연,1,1,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-08-04 01:36,1,100000,디럭스 더블 숙박비
f_f007066,리센오션파크속초,1,1,Y,,,2,,아고다페이먼트코리아 유한회사,서울 중구 을지로 100,,3101006.0,1114010500.0,2023-08-15 20:41,1,123250,리센 오션파크 호텔
f_f007097,베니키아호텔 산과바다대포항,1,2,Y,,,2,,베니키아호텔 산과바다 대포항,강원특별자치도 속초시 동해대로 3691,강원특별자치도 속초시 대포동 790-14,2000023.0,5121011000.0,2023-08-10 12:44,1,80990,더블(6층/작은둥근창객실)
f_f007127,더반,1,2,Y,,,2,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-08-12 00:00,3,38000,부산 영도 더반
f_f007328,오루펜션,1,3,Y,,,2,,하얀나래B,경남 거제시 동부면 거제대로 1001,경남 거제시 동부면 학동리 213-8,2006004.0,4831032028.0,2023-08-21 10:12,3,180000,숙박비
f_f007328,오루펜션,2,3,Y,,,2,,하얀나래B,경남 거제시 동부면 거제대로 1001,경남 거제시 동부면 학동리 213-8,2006004.0,4831032028.0,2023-08-21 10:11,3,5000,숙박비
f_f007328,오루펜션,3,3,Y,,,2,,하얀나래B,경남 거제시 동부면 거제대로 1001,경남 거제시 동부면 학동리 213-8,2006004.0,4831032028.0,2023-08-21 10:12,3,5000,B202-숙박비
f_f007411,센텀프리미어호텔,1,1,Y,,,2,,센텀프리미어호텔,부산 해운대구 센텀1로 17,부산 해운대구 우동 1521,3133011.0,2635010500.0,2023-08-27 17:53,1,145700,숙박비
f_f007485,더케이설악산가족호텔,0,4,Y,,,5,,,강원특별자치도 속초시 설악산로 470-7,강원특별자치도 속초시 도문동 155,,,,5,124000,
f_f007507,리센오션파크속초B동,0,4,Y,,,2,,,강원특별자치도 속초시 해오름로 171,강원특별자치도 속초시 조양동 1464-5,,,,1,69000,
f_f007553,비스토리호텔,1,2,Y,,,2,,B STORY HOTEL,부산 해운대구 해운대로153번길 18-6,부산 해운대구 재송동 1097-2,4199251.0,2635010400.0,2023-08-07 10:00,1,38600,숙박비
f_f007556,큐브오피스텔,1,7,Y,,,2,,에어비앤비,,,,,2023-08-08 10:39,1,103648,숙박비
f_f007635,씨크루즈호텔속초,0,1,Y,,,3,,,강원특별자치도 속초시 청초호반로 273,강원특별자치도 속초시 청학동 482-525,,,,1,87398,
f_f007750,샛담민박,0,8,N,,,2,,,비진도길 384,,,,,5,80000,
f_f007805,베이하운드호텔,1,1,Y,,,2,,(주)여기어때컴퍼니 ,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-08-17 00:02,1,103750,베이하운드 호텔
f_f007808,벨비앙펜션,1,3,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-08-10 11:03,1,108400,라치오(실내스파/조식무료)
f_f007860,루카스펜션,1,3,Y,,,4,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2023-07-20 00:00,1,303050,거제도 루카스 펜션
f_f007866,속초더블루테라오피스텔,0,11,Y,,,1,,,강원특별자치도 속초시 동해대로 3920,강원특별자치도 속초시 조양동 1493-7,,,,1,85000,
f_f007867,쉐이리풀빌라 코타키나,0,3,Y,,,3,,,경남 통영시 갈목길 50,경남 통영시 평림동 1083-5,,,,1,259000,
f_f007870,홈나인,1,1,Y,,,2,,토스페이먼츠 주식회사,서울 강남구 테헤란로 131,서울 강남구 역삼동 647-9,3122010.0,1168010100.0,2023-07-19 21:42,1,310000,숙박비
f_f009444,거제생각속의집펜션,1,4,Y,,,2,,거제 생각속의집 펜션,경남 거제시 동부면 거제남서로 2791-1,경남 거제시 동부면 오송리 309-3,3337003.0,4831032025.0,,1,232801,숙박비
f_f009695,아난티 남해,2,4,Y,,,4,,주식회사 아난티남해지점,경남 남해군 남면 남서대로1179번길 40-109,경남 남해군 남면 덕월리 316,4829065.0,4884035027.0,2023-08-27 11:04,1,482000,숙박비
f_f010610,한화리조트 거제벨버디어,1,4,Y,,,4,,한화호텔앤드리조트（주）,서울 영등포구 63로 50,서울 영등포구 여의도동 60,3118001.0,1156011000.0,2023-08-24 12:40,1,202000,숙박비
f_f012746,카라라호텔,1,2,Y,,,2,,㈜여기어때컴퍼니 ,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004.0,1168010500.0,2023-08-23 00:00,1,50000,거제 카라라호텔
f_f013037,섬바다펜션,0,3,Y,,,2,,,경남 통영시 사량면 상도일주로 1446,경남 통영시 사량면 금평리 798,,,,4,110000,
g_g000201,소노문 단양,1,4,Y,,,7,,주식회사 인터파크,서울 강남구 삼성로 512,,3122005.0,1168010500.0,,1,244970,
g_g000277,한국전력공사 수안보연수원,0,11,Y,,,4,,,충북 충주시 수안보면 조산공원길 64,충북 충주시 수안보면 온천리 150,,,,4,60000,
g_g000279,게스트하우스책방,1,7,Y,,,6,,게스트하우스 책방,전북 군산시 구영5길 100,전북 군산시 영화동 23-13,4604089.0,4513011900.0,2023-05-27 20:14,1,90000,숙박비
g_g000279,항도호텔,1,2,Y,,,6,,항도호텔,전북 군산시 구영7길 69,,4604091.0,4513010500.0,2023-05-28 19:18,1,130000,
g_g000292,박달재자연휴양림,1,9,Y,,,4,,박달재자연휴양림,충북 제천시 백운면 금봉로 223,,3239008.0,4315036021.0,2023-04-28 20:17,1,200000,숙박비
g_g000364,썸데이게스트하우스,0,7,Y,,,2,,,충북 단양군 단양읍 삼봉로 65,충북 단양군 단양읍 상진리 408,,,,5,60000,
g_g000416,등구재황토방,0,8,Y,,,2,,,전북 남원시 산내면 황치길 180-104,전북 남원시 산내면 중황리 22-1,,,,5,70000,
g_g000416,지리산에서의하루,0,11,Y,,,2,,,중황길 165,,,,,1,231059,
g_g000431,클럽멤피스글램핑앤리조트,0,5,Y,,,2,,,충북 충주시 살미면 월악로 1229,충북 충주시 살미면 신당리 128,,,,5,139000,
g_g000439,칼튼힐호텔,0,1,Y,,,2,,,전북 전주시 덕진구 용산3길 35,전북 전주시 덕진구 금암동 461-15,,,,1,170000,
g_g000504,유탑부티크호텔&레지던스,1,1,Y,,,2,,아고다,,,,,2023-05-10 00:00,1,218387,UTOP BOUTIQUE HOTEL AND RESIDENCE
g_g000523,브라운도트 부안변산점,1,1,Y,,,5,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2023-05-15 18:20,1,223000,MO-프리미엄(스타일러
g_g000539,시골살이농촌체험휴양마을,1,5,Y,,,5,,시골살이영농조합법인,충북 옥천군 동이면 청마1길 38-47,,4526400.0,4373031026.0,2023-05-29 11:12,1,90000,
g_g000575,포레스트리솜,0,9,Y,,,6,,,충북 제천시 백운면 금봉로 365,충북 제천시 백운면 평동리 707,,,,1,397000,
